text,entity,label
浙江省宁波市海曙区顺德路,浙江省 宁波市 海曙区 顺德路,PROVINCE CITY AREA ROAD
山东省临沂市沂水县泸秦鞋厂对过,山东省 临沂市 沂水县,PROVINCE CITY AREA
河北省邢台市邢台县皇寺镇八方村,河北省 邢台市 邢台县 皇寺镇 八方村,PROVINCE CITY AREA TOWN VILLAGE
江苏省淮安市楚州区淮城镇竹巷街粉章巷,江苏省 淮安市 楚州区 淮城镇 竹巷街 粉章巷,PROVINCE CITY AREA TOWN STREET XIANG
广东省云浮市罗定市胡屋朗,广东省 云浮市 罗定市,PROVINCE CITY AREA
山东省潍坊市青州市后官营街,山东省 潍坊市 青州市 后官营,PROVINCE CITY AREA YING
广东省肇庆市四会市东城区沙田园一路八街,广东省 肇庆市 四会市 东城区沙田园 一路八街,PROVINCE CITY AREA GARDEN STREET
四川省成都市金堂县隆盛镇松柏村,四川省 成都市 金堂县 隆盛镇 松柏村,PROVINCE CITY AREA TOWN VILLAGE
江西省宜春市高安市蓝坊镇石牌村,江西省 宜春市 高安市 蓝坊镇 石牌村,PROVINCE CITY AREA TOWN VILLAGE
湖南省常德市桃源县尧河乡斗量村,湖南省 常德市 桃源县 尧河乡 斗量村,PROVINCE CITY AREA TOWN VILLAGE
浙江省温州市鹿城区炬光园工业区中路,浙江省 温州市 鹿城区 炬光园 工业区中路,PROVINCE CITY AREA GARDEN ROAD
陕西省渭南市合阳县东新街南,陕西省 渭南市 合阳县 东新街,PROVINCE CITY AREA STREET
山东省威海市荣成市夏庄镇马鞍埠村,山东省 威海市 荣成市 夏庄镇 马鞍埠村,PROVINCE CITY AREA TOWN VILLAGE
广东省清远市清新县禾云镇鱼坝新塘管理区塘尾村,广东省 清远市 清新县 禾云镇 鱼坝新塘管理区塘尾村,PROVINCE CITY AREA TOWN VILLAGE
四川省南充市营山县高码乡4村,四川省 南充市 营山县 高码乡 4村,PROVINCE CITY AREA TOWN VILLAGE
江西省新余市渝水区河下镇白眉村委,江西省 新余市 渝水区 河下镇 白眉村,PROVINCE CITY AREA TOWN VILLAGE
浙江省宁波市宁海县梅林街道梅林东路,浙江省 宁波市 宁海县 梅林街道 梅林东路,PROVINCE CITY AREA STREET ROAD
江西省上饶市上饶县清水乡左溪村,江西省 上饶市 上饶县 清水乡 左溪村,PROVINCE CITY AREA TOWN VILLAGE
陕西省咸阳市淳化县十里原乡肖家村,陕西省 咸阳市 淳化县 十里原乡 肖家村,PROVINCE CITY AREA TOWN VILLAGE
江苏省常州市溧阳市别桥镇湖塘村委西北一队村民小组,江苏省 常州市 溧阳市 别桥镇 湖塘村委西北一队村 民小组,PROVINCE CITY AREA TOWN VILLAGE ZU
北京市西城区赵登禹路,北京市 西城区 赵登禹路,PROVINCE AREA ROAD
河北省沧州市黄骅市临港经济技术开发区工业园东区,河北省 沧州市 黄骅市 临港经济技术开发区工业园,PROVINCE CITY AREA GARDEN
山东省日照市莒县城阳镇浮来东路20号城阳党委家属院,山东省 日照市 莒县 城阳镇 浮来东路 20号城阳党委家属院,PROVINCE CITY AREA TOWN ROAD COURTYARD
陕西省延安市宝塔区万花山乡毗圪堵村,陕西省 延安市 宝塔区 万花山乡 毗圪堵村,PROVINCE CITY AREA TOWN VILLAGE
浙江省温州市永嘉县罗溪乡北岙村前路,浙江省 温州市 永嘉县 罗溪乡 北岙村 前路,PROVINCE CITY AREA TOWN VILLAGE ROAD
四川省南充市营山县回龙镇6村,四川省 南充市 营山县 回龙镇 6村,PROVINCE CITY AREA TOWN VILLAGE
湖北省咸宁市通城县秀水大道2巷,湖北省 咸宁市 通城县 秀水大道 2巷,PROVINCE CITY AREA DADAO XIANG
浙江省金华市东阳市环城东路,浙江省 金华市 东阳市 环城东路,PROVINCE CITY AREA ROAD
黑龙江省哈尔滨市道外区先锋路2-216,黑龙江省 哈尔滨市 道外区 先锋路 2-216,PROVINCE CITY AREA ROAD NUM
河南省平顶山市郏县堂街镇南楼村,河南省 平顶山市 郏县 堂街镇 南楼村,PROVINCE CITY AREA TOWN VILLAGE
湖南省益阳市沅江市新源路,湖南省 益阳市 沅江市 新源路,PROVINCE CITY AREA ROAD
福建省福州市长乐市首占镇赤屿村仓里弄,福建省 福州市 长乐市 首占镇 赤屿村仓里,PROVINCE CITY AREA TOWN VILLAGE
辽宁省朝阳市凌源市富阳小区6号楼2单元302,辽宁省 朝阳市 凌源市 富阳小区 6号,PROVINCE CITY AREA XIAOQU NUM
广东省汕头市龙湖区新溪下三村元兴西路十二巷,广东省 汕头市 龙湖区 新溪下三村 元兴西路 十二巷,PROVINCE CITY AREA VILLAGE ROAD XIANG
陕西省榆林市横山县塔湾镇小豆湾村,陕西省 榆林市 横山县 塔湾镇 小豆湾村,PROVINCE CITY AREA TOWN VILLAGE
浙江省湖州市长兴县泗安镇龙冲村,浙江省 湖州市 长兴县 泗安镇 龙冲村,PROVINCE CITY AREA TOWN VILLAGE
海南省保亭黎族苗族自治县保城镇新兴中路,海南省 保亭黎族苗族自治县 保城镇 新兴中路,PROVINCE AREA TOWN ROAD
四川省广元市青川县观音店乡董家村,四川省 广元市 青川县 观音店乡 董家村,PROVINCE CITY AREA TOWN VILLAGE
广东省梅州市大埔县湖寮镇大埔大道,广东省 梅州市 大埔县 湖寮镇 大埔大道,PROVINCE CITY AREA TOWN DADAO
安徽省巢湖市庐江县沙溪镇兴丰行政村,安徽省 巢湖市 庐江县 沙溪镇 兴丰行政村,PROVINCE CITY AREA TOWN VILLAGE
四川省宜宾市江安县桐梓镇踏水桥村,四川省 宜宾市 江安县 桐梓镇 踏水桥村,PROVINCE CITY AREA TOWN VILLAGE
河南省安阳市安阳县伦掌乡大涧村,河南省 安阳市 安阳县 伦掌乡 大涧村,PROVINCE CITY AREA TOWN VILLAGE
福建省龙岩市漳平市芦芝乡大深村北路,福建省 龙岩市 漳平市 芦芝乡 大深村 北路,PROVINCE CITY AREA TOWN VILLAGE ROAD
广东省汕头市潮阳区棉城镇城南凤上村肖山路,广东省 汕头市 潮阳区 棉城镇 城南凤上村 肖山路,PROVINCE CITY AREA TOWN VILLAGE ROAD
广东省肇庆市封开县南丰镇金圹村委会冲尾村,广东省 肇庆市 封开县 南丰镇 金圹村委会冲尾村,PROVINCE CITY AREA TOWN VILLAGE
山东省日照市岚山区黄墩镇大株洲村,山东省 日照市 岚山区 黄墩镇 大株洲村,PROVINCE CITY AREA TOWN VILLAGE
广东省佛山市三水区西南南岸一甲,广东省 佛山市 三水区,PROVINCE CITY AREA
湖南省永州市祁阳县观音滩镇仙神岭村,湖南省 永州市 祁阳县 观音滩镇 仙神岭村,PROVINCE CITY AREA TOWN VILLAGE
江苏省南京市玄武区珠江路760-766,江苏省 南京市 玄武区 珠江路 760-766,PROVINCE CITY AREA ROAD NUM
重庆市武隆县龙洞乡笋子村,重庆市 武隆县 龙洞乡 笋子村,PROVINCE AREA TOWN VILLAGE
山西省吕梁市汾阳市峪道河支局,山西省 吕梁市 汾阳市 峪道河支局,PROVINCE CITY AREA JU
湖南省娄底市涟源市三甲乡玉屏村,湖南省 娄底市 涟源市 三甲乡 玉屏村,PROVINCE CITY AREA TOWN VILLAGE
甘肃省酒泉市肃州区上坝乡旧墩村,甘肃省 酒泉市 肃州区 上坝乡 旧墩村,PROVINCE CITY AREA TOWN VILLAGE
湖南省湘西土家族苗族自治州永顺县万坪镇李家村,湖南省 湘西土家族苗族自治州永顺县 万坪镇 李家村,PROVINCE AREA TOWN VILLAGE
河北省邢台市内丘县柳林镇北李庄,河北省 邢台市 内丘县 柳林镇,PROVINCE CITY AREA TOWN
湖北省黄冈市浠水县竹瓦镇海地村,湖北省 黄冈市 浠水县 竹瓦镇 海地村,PROVINCE CITY AREA TOWN VILLAGE
河南省开封市龙亭区旧坊街,河南省 开封市 龙亭区 旧坊街,PROVINCE CITY AREA STREET
广东省深圳市宝安区光明街道办楼明路,广东省 深圳市 宝安区 光明街道 办楼明路,PROVINCE CITY AREA STREET ROAD
山西省晋中市灵石县新建街南外贸宿舍,山西省 晋中市 灵石县 新建街 南外贸宿舍,PROVINCE CITY AREA STREET SUSHE
重庆市巴南区木洞镇水沟街,重庆市 巴南区 木洞镇 水沟街,PROVINCE AREA TOWN STREET
山东省青岛市胶南市易通路,山东省 青岛市 胶南市 易通路,PROVINCE CITY AREA ROAD
河南省平顶山市鲁山县四棵树乡平沟村,河南省 平顶山市 鲁山县 四棵树乡 平沟村,PROVINCE CITY AREA TOWN VILLAGE
云南省曲靖市会泽县北环路西段,云南省 曲靖市 会泽县 北环路,PROVINCE CITY AREA ROAD
山东省青岛市市北区大港纬二路,山东省 青岛市 市北区 大港纬二路,PROVINCE CITY AREA ROAD
广东省清远市清城区东城沙田村委会田一村,广东省 清远市 清城区 东城沙田村委会田一村,PROVINCE CITY AREA VILLAGE
广东省广州市天河区东圃镇石溪永宁街西二巷,广东省 广州市 天河区 东圃镇 石溪永宁街 西二巷,PROVINCE CITY AREA TOWN STREET XIANG
安徽省淮北市杜集区石台镇北村,安徽省 淮北市 杜集区 石台镇 北村,PROVINCE CITY AREA TOWN VILLAGE
江苏省南通市海门市三厂镇工房街水源弄,江苏省 南通市 海门市 三厂镇 工房街,PROVINCE CITY AREA TOWN STREET
云南省大理白族自治州剑川县金华镇,云南省 大理白族自治州剑川县 金华镇,PROVINCE AREA TOWN
江苏省常州市武进区湖塘镇马杭街大杨家村,江苏省 常州市 武进区 湖塘镇 马杭街大杨家村,PROVINCE CITY AREA TOWN VILLAGE
河北省张家口市张北县新民街东区,河北省 张家口市 张北县 新民街,PROVINCE CITY AREA STREET
河北省邢台市临西县建设街东一巷,河北省 邢台市 临西县 建设街 东一巷,PROVINCE CITY AREA STREET XIANG
河北省沧州市盐山县圣佛镇西村,河北省 沧州市 盐山县 圣佛镇 西村,PROVINCE CITY AREA TOWN VILLAGE
山东省威海市乳山市向阳街向阳小区,山东省 威海市 乳山市 向阳街 向阳小区,PROVINCE CITY AREA STREET XIAOQU
广东省肇庆市封开县金装镇大林村委会天江村,广东省 肇庆市 封开县 金装镇 大林村委会天江村,PROVINCE CITY AREA TOWN VILLAGE
贵州省贵阳市南明区笋子冲,贵州省 贵阳市 南明区,PROVINCE CITY AREA
福建省泉州市惠安县螺城镇霞张村,福建省 泉州市 惠安县 螺城镇 霞张村,PROVINCE CITY AREA TOWN VILLAGE
山东省德州市德城区向阳路军供站宿舍,山东省 德州市 德城区 向阳路 军供站宿舍,PROVINCE CITY AREA ROAD SUSHE
江苏省泰州市姜堰市苏陈镇双虹村,江苏省 泰州市 姜堰市 苏陈镇 双虹村,PROVINCE CITY AREA TOWN VILLAGE
山东省淄博市张店区沣水镇张一村,山东省 淄博市 张店区 沣水镇 张一村,PROVINCE CITY AREA TOWN VILLAGE
江苏省连云港市赣榆县青口镇园西路新东十二巷,江苏省 连云港市 赣榆县 青口镇 园西路 新东十二巷,PROVINCE CITY AREA TOWN ROAD XIANG
浙江省杭州市临安市岛石镇直川村,浙江省 杭州市 临安市 岛石镇 直川村,PROVINCE CITY AREA TOWN VILLAGE
辽宁省阜新市阜新蒙古族自治县五峰镇大有亨村,辽宁省 阜新市 阜新蒙古族自治县 五峰镇 大有亨村,PROVINCE CITY AREA TOWN VILLAGE
山西省太原市阳曲县东北街,山西省 太原市 阳曲县 东北街,PROVINCE CITY AREA STREET
广东省茂名市高州市宝光街道办八角山管区,广东省 茂名市 高州市 宝光街道,PROVINCE CITY AREA STREET
江苏省徐州市丰县史小桥镇史双庙村,江苏省 徐州市 丰县 史小桥镇 史双庙村,PROVINCE CITY AREA TOWN VILLAGE
山西省运城市万荣县通化镇东孝原村,山西省 运城市 万荣县 通化镇 东孝原村,PROVINCE CITY AREA TOWN VILLAGE
江苏省扬州市邗江区新坝镇集镇,江苏省 扬州市 邗江区 新坝镇集镇,PROVINCE CITY AREA TOWN
浙江省嘉兴市海宁市长安镇东街,浙江省 嘉兴市 海宁市 长安镇 东街,PROVINCE CITY AREA TOWN STREET
山西省晋中市昔阳县大寨镇张家沟村,山西省 晋中市 昔阳县 大寨镇 张家沟村,PROVINCE CITY AREA TOWN VILLAGE
浙江省温州市鹿城区宏怡花园,浙江省 温州市 鹿城区 宏怡花园,PROVINCE CITY AREA GARDEN
湖北省武汉市蔡甸区李集东山村,湖北省 武汉市 蔡甸区 李集东山村,PROVINCE CITY AREA VILLAGE
江苏省宿迁市泗洪县五里江镇太平洋西路,江苏省 宿迁市 泗洪县 五里江镇 太平洋西路,PROVINCE CITY AREA TOWN ROAD
安徽省滁州市来安县建阳街,安徽省 滁州市 来安县 建阳街,PROVINCE CITY AREA STREET
福建省宁德市蕉城区石后乡小岭村,福建省 宁德市 蕉城区 石后乡 小岭村,PROVINCE CITY AREA TOWN VILLAGE
广东省河源市连平县元善镇三口塘,广东省 河源市 连平县 元善镇,PROVINCE CITY AREA TOWN
山东省潍坊市高密市夏庄镇李家官庄村,山东省 潍坊市 高密市 夏庄镇 李家官庄村,PROVINCE CITY AREA TOWN VILLAGE
陕西省西安市雁塔区丈八沟西滩村,陕西省 西安市 雁塔区 丈八沟西滩村,PROVINCE CITY AREA VILLAGE
江西省赣州市于都县段屋乡枫树村,江西省 赣州市 于都县 段屋乡 枫树村,PROVINCE CITY AREA TOWN VILLAGE
广东省揭阳市惠来县惠城镇环城东路三横巷,广东省 揭阳市 惠来县 惠城镇 环城东路 三横巷,PROVINCE CITY AREA TOWN ROAD XIANG
浙江省杭州市富阳市后拔路三弄,浙江省 杭州市 富阳市 后拔路,PROVINCE CITY AREA ROAD
辽宁省朝阳市北票市投递班,辽宁省 朝阳市 北票市,PROVINCE CITY AREA
辽宁省锦州市古塔区民族里,辽宁省 锦州市 古塔区 民族里,PROVINCE CITY AREA VILLAGE
广东省惠州市惠城区惠环镇平南区平南工业区,广东省 惠州市 惠城区 惠环镇,PROVINCE CITY AREA TOWN
湖南省长沙市宁乡县沩乌乡,湖南省 长沙市 宁乡县 沩乌乡,PROVINCE CITY AREA TOWN
广东省茂名市高州市镇江镇镇江管区,广东省 茂名市 高州市 镇江镇镇,PROVINCE CITY AREA TOWN
山东省潍坊市昌邑市李家埠乡郭家岔河村,山东省 潍坊市 昌邑市 李家埠乡 郭家岔河村,PROVINCE CITY AREA TOWN VILLAGE
安徽省巢湖市庐江县城关镇晨光村,安徽省 巢湖市 庐江县 城关镇 晨光村,PROVINCE CITY AREA TOWN VILLAGE
江苏省常州市戚墅堰区丁堰镇梅港村,江苏省 常州市 戚墅堰区 丁堰镇 梅港村,PROVINCE CITY AREA TOWN VILLAGE
上海市浦东新区华夏东路1-795,上海市 浦东新区 华夏东路 1-795,PROVINCE AREA ROAD NUM
安徽省六安市霍山县大化坪镇和平畈村,安徽省 六安市 霍山县 大化坪镇 和平畈村,PROVINCE CITY AREA TOWN VILLAGE
福建省宁德市寿宁县鳌阳镇安章村底洋,福建省 宁德市 寿宁县 鳌阳镇 安章村,PROVINCE CITY AREA TOWN VILLAGE
浙江省丽水市松阳县雅溪口村溪沿街,浙江省 丽水市 松阳县 雅溪口村 溪沿街,PROVINCE CITY AREA VILLAGE STREET
河南省周口市沈丘县泰安西路1胡同,河南省 周口市 沈丘县 泰安西路1胡同,PROVINCE CITY AREA HUTONG
甘肃省白银市靖远县平堡乡蒋滩村,甘肃省 白银市 靖远县 平堡乡 蒋滩村,PROVINCE CITY AREA TOWN VILLAGE
山东省德州市临邑县德平镇王恒村,山东省 德州市 临邑县 德平镇 王恒村,PROVINCE CITY AREA TOWN VILLAGE
山东省德州市禹城市廿里铺乡小杨庄村,山东省 德州市 禹城市 廿里铺乡 小杨庄村,PROVINCE CITY AREA TOWN VILLAGE
山东省烟台市海阳市泉水头乡司马官庄村,山东省 烟台市 海阳市 泉水头乡 司马官庄村,PROVINCE CITY AREA TOWN VILLAGE
浙江省绍兴市嵊州市长乐镇开元鹿苑路,浙江省 绍兴市 嵊州市 长乐镇 开元鹿苑路,PROVINCE CITY AREA TOWN ROAD
广东省阳江市阳西县儒洞镇大村村委会成美元,广东省 阳江市 阳西县 儒洞镇 大村村,PROVINCE CITY AREA TOWN VILLAGE
山东省滨州市沾化县冯家镇赵家村,山东省 滨州市 沾化县 冯家镇 赵家村,PROVINCE CITY AREA TOWN VILLAGE
山东省青岛市黄岛区台头村,山东省 青岛市 黄岛区 台头村,PROVINCE CITY AREA VILLAGE
浙江省温州市瓯海区曹手村,浙江省 温州市 瓯海区 曹手村,PROVINCE CITY AREA VILLAGE
江苏省南京市栖霞区仙居雅苑,江苏省 南京市 栖霞区 仙居雅苑,PROVINCE CITY AREA YUAN
广东省潮州市湘桥区凤新街道陈桥尖尾园,广东省 潮州市 湘桥区 凤新街道陈桥尖尾园,PROVINCE CITY AREA GARDEN
湖北省仙桃市大洪9组,湖北省 仙桃市 大洪9组,PROVINCE CITY ZU
江苏省徐州市新沂市新安镇幸福路南一巷,江苏省 徐州市 新沂市 新安镇 幸福路 南一巷,PROVINCE CITY AREA TOWN ROAD XIANG
陕西省延安市洛川县京兆乡圪劳村,陕西省 延安市 洛川县 京兆乡 圪劳村,PROVINCE CITY AREA TOWN VILLAGE
四川省资阳市乐至县蟠龙镇三朝门村,四川省 资阳市 乐至县 蟠龙镇 三朝门村,PROVINCE CITY AREA TOWN VILLAGE
青海省西宁市湟源县西大街,青海省 西宁市 湟源县 西大街,PROVINCE CITY AREA STREET
江西省上饶市上饶县旭日镇镇旭日村,江西省 上饶市 上饶县 旭日镇镇 旭日村,PROVINCE CITY AREA TOWN VILLAGE
北京市海淀区万寿路,北京市 海淀区 万寿路,PROVINCE AREA ROAD
北京市怀柔区喇叭沟门乡西府营村,北京市 怀柔区 喇叭沟门乡 西府营,PROVINCE AREA TOWN YING
湖南省株洲市醴陵市泗汾镇黎塘村,湖南省 株洲市 醴陵市 泗汾镇 黎塘村,PROVINCE CITY AREA TOWN VILLAGE
湖南省怀化市通道侗族自治县金融街,湖南省 怀化市 通道侗族自治县 金融街,PROVINCE CITY AREA STREET
江苏省淮安市清河区清河中路,江苏省 淮安市 清河区 清河中路,PROVINCE CITY AREA ROAD
浙江省绍兴市上虞市盖北乡镇丰村,浙江省 绍兴市 上虞市 盖北乡镇 丰村,PROVINCE CITY AREA TOWN VILLAGE
江西省九江市九江县沙河乡,江西省 九江市 九江县 沙河乡,PROVINCE CITY AREA TOWN
黑龙江省绥化市北林区西直南路1-137,黑龙江省 绥化市 北林区 西直南路 1-137,PROVINCE CITY AREA ROAD NUM
陕西省咸阳市彬县新民镇后川村,陕西省 咸阳市 彬县 新民镇 后川村,PROVINCE CITY AREA TOWN VILLAGE
山东省威海市荣成市云光中路,山东省 威海市 荣成市 云光中路,PROVINCE CITY AREA ROAD
